Datetime,Temperature(2m),Rhumadity(2m),SPressure(kPa),Population,GDP,Generation(MW),Demand(MW)
6/28/2022 6:00,26.96,95.15,100.38,169384897,4.60132E+11,10890,10890
6/28/2022 7:00,27.7,90.59,100.41,169384897,4.60132E+11,10607,10607
6/28/2022 8:00,28.49,85.08,100.42,169384897,4.60132E+11,10696,10696
6/28/2022 9:00,29.31,80.86,100.42,169384897,4.60132E+11,11170,11170
6/28/2022 10:00,30.13,77.92,100.39,169384897,4.60132E+11,11308,11308
6/28/2022 11:00,30.75,76.08,100.32,169384897,4.60132E+11,11587,11587
6/28/2022 12:00,31.23,75.04,100.24,169384897,4.60132E+11,11814,11814
6/28/2022 13:00,31.48,74.33,100.16,169384897,4.60132E+11,12097,12097
6/28/2022 14:00,31.37,74.78,100.1,169384897,4.60132E+11,12170,12170
6/28/2022 15:00,30.85,77.73,100.06,169384897,4.60132E+11,12224,12224
6/28/2022 16:00,30.04,82.8,100.03,169384897,4.60132E+11,12104,12104
6/28/2022 17:00,29.08,88.83,100.04,169384897,4.60132E+11,11767,11767
6/28/2022 18:00,28.1,93.97,100.06,169384897,4.60132E+11,11510,11510
6/28/2022 19:00,27.59,95.72,100.13,169384897,4.60132E+11,12663,12663
6/28/2022 20:00,27.33,96.63,100.21,169384897,4.60132E+11,13192,13192
6/28/2022 21:00,27.1,97.08,100.27,169384897,4.60132E+11,13332,13332
6/28/2022 22:00,27,96.85,100.26,169384897,4.60132E+11,13457,13457
6/28/2022 23:00,26.86,96.7,100.21,169384897,4.60132E+11,13432,13432
6/29/2022 0:00,26.66,96.75,100.14,169384897,4.60132E+11,13087,13087
6/29/2022 1:00,26.45,96.97,100.11,169384897,4.60132E+11,12942,12942
6/29/2022 2:00,26.27,97.12,100.09,169384897,4.60132E+11,12540,12540
6/29/2022 3:00,26.09,97.46,100.1,169384897,4.60132E+11,12084,12084
6/29/2022 4:00,25.99,97.54,100.11,169384897,4.60132E+11,11812,11812
6/29/2022 5:00,26.15,97.22,100.15,169384897,4.60132E+11,11522,11522
6/29/2022 6:00,27.16,94.71,100.2,169384897,4.60132E+11,10686,10686
6/29/2022 7:00,28.19,91.83,100.23,169384897,4.60132E+11,10387,10387
6/29/2022 8:00,29.1,88.53,100.26,169384897,4.60132E+11,10384,10384
6/29/2022 9:00,29.69,85.81,100.27,169384897,4.60132E+11,10601,10601
6/29/2022 10:00,29.99,83.75,100.27,169384897,4.60132E+11,11051,11051
6/29/2022 11:00,30.04,82.09,100.25,169384897,4.60132E+11,11346,11346
6/29/2022 12:00,30.05,80.67,100.19,169384897,4.60132E+11,11705,11705
6/29/2022 13:00,30.04,79.67,100.13,169384897,4.60132E+11,11795,11795
6/29/2022 14:00,29.96,79.58,100.06,169384897,4.60132E+11,11547,11547
6/29/2022 15:00,29.72,81.29,100.02,169384897,4.60132E+11,11663,11663
6/29/2022 16:00,29.37,83.27,99.99,169384897,4.60132E+11,11615,11615
6/29/2022 17:00,28.67,85.76,100.01,169384897,4.60132E+11,11267,11267
6/29/2022 18:00,27.75,92.43,100.03,169384897,4.60132E+11,11238,11238
6/29/2022 19:00,27.24,94.19,100.08,169384897,4.60132E+11,12631,12631
6/29/2022 20:00,27.07,95.02,100.14,169384897,4.60132E+11,13485,13485
6/29/2022 21:00,26.93,95.98,100.18,169384897,4.60132E+11,13453,13453
6/29/2022 22:00,26.79,96.66,100.21,169384897,4.60132E+11,13336,13336
6/29/2022 23:00,26.65,97.07,100.18,169384897,4.60132E+11,13271,13271
6/30/2022 0:00,26.58,97.12,100.15,169384897,4.60132E+11,12669,12669
6/30/2022 1:00,26.53,97.05,100.1,169384897,4.60132E+11,12612,12612
6/30/2022 2:00,26.45,97.07,100.07,169384897,4.60132E+11,12302,12302
6/30/2022 3:00,26.32,97.2,100.05,169384897,4.60132E+11,11936,11936
6/30/2022 4:00,26.16,97.47,100.04,169384897,4.60132E+11,11773,11773
6/30/2022 5:00,26.19,97.37,100.07,169384897,4.60132E+11,11512,11512
6/30/2022 6:00,26.95,95.54,100.12,169384897,4.60132E+11,10484,10484
6/30/2022 7:00,27.67,92.65,100.16,169384897,4.60132E+11,10144,10144
6/30/2022 8:00,28.4,88.11,100.22,169384897,4.60132E+11,10199,10199
6/30/2022 9:00,29.08,84.42,100.26,169384897,4.60132E+11,10858,10858
6/30/2022 10:00,29.55,82.36,100.26,169384897,4.60132E+11,11045,11045
6/30/2022 11:00,29.82,81.06,100.23,169384897,4.60132E+11,11198,11198
6/30/2022 12:00,29.97,80.43,100.17,169384897,4.60132E+11,11408,11408
6/30/2022 13:00,29.96,80.34,100.09,169384897,4.60132E+11,11547,11547
6/30/2022 14:00,29.74,81.27,100.02,169384897,4.60132E+11,11204,11204
6/30/2022 15:00,29.36,83.74,99.95,169384897,4.60132E+11,11516,11516
6/30/2022 16:00,28.9,87.22,99.91,169384897,4.60132E+11,11252,11252
6/30/2022 17:00,28.33,91.32,99.91,169384897,4.60132E+11,10967,10967
6/30/2022 18:00,27.61,94.68,99.96,169384897,4.60132E+11,10801,10801
6/30/2022 19:00,27.24,95.74,100.02,169384897,4.60132E+11,12057,12057
6/30/2022 20:00,27.07,96.38,100.1,169384897,4.60132E+11,12947,12947
6/30/2022 21:00,26.91,96.84,100.14,169384897,4.60132E+11,13126,13126
6/30/2022 22:00,26.78,97,100.13,169384897,4.60132E+11,12985,12985
6/30/2022 23:00,26.66,97.01,100.08,169384897,4.60132E+11,12836,12836
7/1/2022 0:00,26.53,97.09,100.01,169384897,4.60132E+11,13005,13005
7/1/2022 1:00,26.34,97.41,99.96,169384897,4.60132E+11,12750,12750
7/1/2022 2:00,26.18,97.72,99.94,169384897,4.60132E+11,11993,11993
7/1/2022 3:00,26,98.04,99.96,169384897,4.60132E+11,11891,11891
7/1/2022 4:00,25.86,98.27,99.98,169384897,4.60132E+11,11704,11704
7/1/2022 5:00,26.16,97.34,100,169384897,4.60132E+11,11421,11421
7/1/2022 6:00,27.23,94.76,100.02,169384897,4.60132E+11,10376,10376
7/1/2022 7:00,28.31,90.01,100.05,169384897,4.60132E+11,10184,10184
7/1/2022 8:00,29.35,84.78,100.09,169384897,4.60132E+11,10047,10047
7/1/2022 9:00,30.25,81,100.11,169384897,4.60132E+11,10113,10113
7/1/2022 10:00,30.96,78.58,100.11,169384897,4.60132E+11,10402,10402
7/1/2022 11:00,31.51,77.07,100.07,169384897,4.60132E+11,10575,10575
7/1/2022 12:00,31.84,75.72,99.98,169384897,4.60132E+11,10833,10833
7/1/2022 13:00,32.02,74.43,99.9,169384897,4.60132E+11,11110,11110
7/1/2022 14:00,31.91,74.14,99.82,169384897,4.60132E+11,10646,10646
7/1/2022 15:00,31.35,76.9,99.77,169384897,4.60132E+11,11020,11020
7/1/2022 16:00,30.72,80.26,99.75,169384897,4.60132E+11,10921,10921
7/1/2022 17:00,29.71,85.92,99.77,169384897,4.60132E+11,10471,10471
7/1/2022 18:00,28.44,92.22,99.81,169384897,4.60132E+11,9944,9944
7/1/2022 19:00,27.64,95.09,99.89,169384897,4.60132E+11,11145,11145
7/1/2022 20:00,27.23,96.5,99.99,169384897,4.60132E+11,12764,12764
7/1/2022 21:00,26.94,97.22,100.07,169384897,4.60132E+11,13119,13119
7/1/2022 22:00,26.78,97.27,100.09,169384897,4.60132E+11,13170,13170
7/1/2022 23:00,26.68,97.03,100.04,169384897,4.60132E+11,13195,13195
7/2/2022 0:00,26.54,97.06,99.98,169384897,4.60132E+11,12277,12277
7/2/2022 1:00,26.37,97.31,99.93,169384897,4.60132E+11,12569,12569
7/2/2022 2:00,26.24,97.38,99.9,169384897,4.60132E+11,12215,12215
7/2/2022 3:00,26.13,97.48,99.88,169384897,4.60132E+11,11833,11833
7/2/2022 4:00,25.94,97.74,99.87,169384897,4.60132E+11,11626,11626
7/2/2022 5:00,26.08,97.38,99.9,169384897,4.60132E+11,11315,11315
7/2/2022 6:00,27.02,94.27,99.94,169384897,4.60132E+11,10570,10570
7/2/2022 7:00,27.85,88.83,99.97,169384897,4.60132E+11,10464,10464
7/2/2022 8:00,28.57,83.15,99.99,169384897,4.60132E+11,10359,10359
7/2/2022 9:00,29.14,80.62,100,169384897,4.60132E+11,10708,10708
7/2/2022 10:00,29.81,79.14,99.96,169384897,4.60132E+11,11143,11143
7/2/2022 11:00,30.51,78.01,99.89,169384897,4.60132E+11,11067,11067
7/2/2022 12:00,30.92,77.33,99.79,169384897,4.60132E+11,11582,11582
7/2/2022 13:00,31.2,76.63,99.72,169384897,4.60132E+11,11257,11257
7/2/2022 14:00,31.22,76.5,99.67,169384897,4.60132E+11,11310,11310
7/2/2022 15:00,31.03,77.58,99.63,169384897,4.60132E+11,11362,11362
7/2/2022 16:00,30.47,81.38,99.62,169384897,4.60132E+11,11515,11515
7/2/2022 17:00,29.71,85.37,99.65,169384897,4.60132E+11,11431,11431
7/2/2022 18:00,28.49,91.71,99.72,169384897,4.60132E+11,11646,11646
7/2/2022 19:00,27.75,94.39,99.8,169384897,4.60132E+11,12622,12622
7/2/2022 20:00,27.43,95.53,99.88,169384897,4.60132E+11,12807,12807
7/2/2022 21:00,27.1,96.7,99.97,169384897,4.60132E+11,13107,13107
7/2/2022 22:00,26.87,97.02,100,169384897,4.60132E+11,13014,13014
7/2/2022 23:00,26.67,96.91,99.94,169384897,4.60132E+11,12886,12886
7/3/2022 0:00,26.43,96.94,99.86,169384897,4.60132E+11,11976,11976
7/3/2022 1:00,26.1,97.78,99.86,169384897,4.60132E+11,11889,11889
7/3/2022 2:00,25.93,98.08,99.92,169384897,4.60132E+11,11754,11754
7/3/2022 3:00,25.86,98.04,99.94,169384897,4.60132E+11,11741,11741
7/3/2022 4:00,25.78,97.91,99.92,169384897,4.60132E+11,11678,11678
7/3/2022 5:00,26.01,97.18,99.9,169384897,4.60132E+11,11658,11658
7/3/2022 6:00,26.92,94.82,99.93,169384897,4.60132E+11,11129,11129
7/3/2022 7:00,27.94,90.95,99.98,169384897,4.60132E+11,11004,11004
7/3/2022 8:00,29,86.36,100.05,169384897,4.60132E+11,11087,11087
7/3/2022 9:00,29.9,82.48,100.09,169384897,4.60132E+11,11251,11251
7/3/2022 10:00,30.57,79.66,100.1,169384897,4.60132E+11,11077,11077
7/3/2022 11:00,31.05,77.58,100.06,169384897,4.60132E+11,10964,10964
7/3/2022 12:00,31.51,75.51,99.97,169384897,4.60132E+11,10901,10901
7/3/2022 13:00,31.7,75.01,99.89,169384897,4.60132E+11,10971,10971
7/3/2022 14:00,31.42,76.64,99.83,169384897,4.60132E+11,11061,11061
7/3/2022 15:00,30.85,79.59,99.79,169384897,4.60132E+11,11060,11060
7/3/2022 16:00,30.08,83.26,99.76,169384897,4.60132E+11,10628,10628
7/3/2022 17:00,29.19,87.84,99.77,169384897,4.60132E+11,10686,10686
7/3/2022 18:00,28.1,93.21,99.82,169384897,4.60132E+11,10758,10758
7/3/2022 19:00,27.47,95.28,99.9,169384897,4.60132E+11,11624,11624
7/3/2022 20:00,27.17,96.03,99.96,169384897,4.60132E+11,11892,11892
7/3/2022 21:00,26.9,96.46,100.01,169384897,4.60132E+11,12115,12115
7/3/2022 22:00,26.67,96.59,100.03,169384897,4.60132E+11,12252,12252
7/3/2022 23:00,26.45,96.64,100,169384897,4.60132E+11,12191,12191
7/4/2022 0:00,26.23,96.86,99.97,169384897,4.60132E+11,11710,11710
7/4/2022 1:00,26.02,97.15,99.93,169384897,4.60132E+11,11912,11912
7/4/2022 2:00,25.85,97.32,99.92,169384897,4.60132E+11,11822,11822
7/4/2022 3:00,25.75,97.29,99.92,169384897,4.60132E+11,11673,11673
7/4/2022 4:00,25.67,97.18,99.93,169384897,4.60132E+11,11591,11591
7/4/2022 5:00,25.83,96.79,99.93,169384897,4.60132E+11,11608,11608
7/4/2022 6:00,26.84,94.37,99.97,169384897,4.60132E+11,10937,10937
7/4/2022 7:00,28.14,89.68,100.02,169384897,4.60132E+11,10860,10860
7/4/2022 8:00,29.39,84.72,100.06,169384897,4.60132E+11,10741,10741
7/4/2022 9:00,30.4,81.17,100.07,169384897,4.60132E+11,10831,10831
7/4/2022 10:00,31.11,78.72,100.04,169384897,4.60132E+11,10794,10794
7/4/2022 11:00,31.72,76.79,99.97,169384897,4.60132E+11,10594,10594
7/4/2022 12:00,32.11,75.38,99.89,169384897,4.60132E+11,10790,10790
7/4/2022 13:00,32.27,74.27,99.79,169384897,4.60132E+11,10828,10828
7/4/2022 14:00,32.01,74.71,99.7,169384897,4.60132E+11,10682,10682
7/4/2022 15:00,31.4,77.37,99.65,169384897,4.60132E+11,10574,10574
7/4/2022 16:00,30.35,81.92,99.64,169384897,4.60132E+11,10469,10469
7/4/2022 17:00,29.13,87.17,99.68,169384897,4.60132E+11,10570,10570
7/4/2022 18:00,27.89,92.41,99.74,169384897,4.60132E+11,10562,10562
7/4/2022 19:00,27.16,95.04,99.82,169384897,4.60132E+11,11350,11350
7/4/2022 20:00,26.79,96.23,99.91,169384897,4.60132E+11,11832,11832
7/4/2022 21:00,26.52,96.9,99.98,169384897,4.60132E+11,12236,12236
7/4/2022 22:00,26.32,97.44,100.01,169384897,4.60132E+11,12242,12242
7/4/2022 23:00,26.27,97.39,99.99,169384897,4.60132E+11,12028,12028
7/5/2022 0:00,26.21,97.43,99.96,169384897,4.60132E+11,13010,13010
7/5/2022 1:00,26.14,97.53,99.93,169384897,4.60132E+11,11281,11281
7/5/2022 2:00,26,97.72,99.92,169384897,4.60132E+11,11350,11350
7/5/2022 3:00,25.76,98.12,99.92,169384897,4.60132E+11,11505,11505
7/5/2022 4:00,25.53,98.38,99.93,169384897,4.60132E+11,11459,11459
7/5/2022 5:00,25.8,97.42,99.97,169384897,4.60132E+11,11499,11499
7/5/2022 6:00,26.98,93.57,100.03,169384897,4.60132E+11,11233,11233
7/5/2022 7:00,28.34,87.2,100.08,169384897,4.60132E+11,11171,11171
7/5/2022 8:00,29.44,81.96,100.11,169384897,4.60132E+11,10737,10737
7/5/2022 9:00,30.44,77.36,100.12,169384897,4.60132E+11,10957,10957
7/5/2022 10:00,31.19,74.51,100.09,169384897,4.60132E+11,11001,11001
7/5/2022 11:00,31.72,73.13,100.03,169384897,4.60132E+11,10924,10924
7/5/2022 12:00,32.08,72.52,99.96,169384897,4.60132E+11,10913,10913
7/5/2022 13:00,32.31,72.14,99.88,169384897,4.60132E+11,11114,11114
7/5/2022 14:00,32.23,72.58,99.81,169384897,4.60132E+11,11322,11322
7/5/2022 15:00,31.96,74.05,99.77,169384897,4.60132E+11,11468,11468
7/5/2022 16:00,31.35,77.82,99.77,169384897,4.60132E+11,11550,11550
7/5/2022 17:00,30.34,82.9,99.82,169384897,4.60132E+11,11304,11304
7/5/2022 18:00,28.89,90.22,99.88,169384897,4.60132E+11,11330,11330
7/5/2022 19:00,28.01,93.48,99.95,169384897,4.60132E+11,12410,12410
7/5/2022 20:00,27.6,94.98,100.03,169384897,4.60132E+11,12768,12768
7/5/2022 21:00,27.31,96.07,100.1,169384897,4.60132E+11,13228,13228
7/5/2022 22:00,27.08,96.81,100.16,169384897,4.60132E+11,13184,13184
7/5/2022 23:00,26.91,97.14,100.18,169384897,4.60132E+11,13221,13221
7/6/2022 0:00,26.8,97.09,100.17,169384897,4.60132E+11,12981,12981
7/6/2022 1:00,26.68,97.08,100.14,169384897,4.60132E+11,13018,13018
7/6/2022 2:00,26.52,97.3,100.12,169384897,4.60132E+11,12745,12745
7/6/2022 3:00,26.36,97.55,100.12,169384897,4.60132E+11,12563,12563
7/6/2022 4:00,26.28,97.51,100.17,169384897,4.60132E+11,12369,12369
7/6/2022 5:00,26.49,96.73,100.24,169384897,4.60132E+11,12272,12272
7/6/2022 6:00,27.11,95.39,100.31,169384897,4.60132E+11,11442,11442
7/6/2022 7:00,27.53,94.35,100.39,169384897,4.60132E+11,11184,11184
7/6/2022 8:00,27.82,92.86,100.46,169384897,4.60132E+11,10793,10793
7/6/2022 9:00,28.11,90.42,100.48,169384897,4.60132E+11,11206,11206
7/6/2022 10:00,28.5,87.86,100.47,169384897,4.60132E+11,11507,11507
7/6/2022 11:00,28.88,85.91,100.43,169384897,4.60132E+11,11723,11723
7/6/2022 12:00,29.19,84.36,100.36,169384897,4.60132E+11,11838,11838
7/6/2022 13:00,29.36,83.33,100.29,169384897,4.60132E+11,11907,11907
7/6/2022 14:00,29.41,82.76,100.21,169384897,4.60132E+11,12074,12074
7/6/2022 15:00,29.26,83.63,100.17,169384897,4.60132E+11,12016,12016
7/6/2022 16:00,29.02,85.41,100.15,169384897,4.60132E+11,11886,11886
7/6/2022 17:00,28.58,87.59,100.16,169384897,4.60132E+11,11830,11830
7/6/2022 18:00,27.66,92.38,100.22,169384897,4.60132E+11,11584,11584
7/6/2022 19:00,27.1,94.05,100.31,169384897,4.60132E+11,12306,12306
7/6/2022 20:00,26.89,94.46,100.4,169384897,4.60132E+11,13218,13218
7/6/2022 21:00,26.68,95.02,100.47,169384897,4.60132E+11,13614,13614
7/6/2022 22:00,26.44,95.89,100.49,169384897,4.60132E+11,13564,13564
7/6/2022 23:00,26.24,96.69,100.47,169384897,4.60132E+11,13554,13554
7/7/2022 0:00,26.05,97.58,100.45,169384897,4.60132E+11,13471,13471
7/7/2022 1:00,25.94,98.15,100.43,169384897,4.60132E+11,12689,12689
7/7/2022 2:00,25.8,98.42,100.41,169384897,4.60132E+11,12626,12626
7/7/2022 3:00,25.61,98.52,100.4,169384897,4.60132E+11,12497,12497
7/7/2022 4:00,25.45,98.74,100.41,169384897,4.60132E+11,12037,12037
7/7/2022 5:00,25.85,97.97,100.44,169384897,4.60132E+11,11953,11953
7/7/2022 6:00,27.31,93.45,100.49,169384897,4.60132E+11,11163,11163
7/7/2022 7:00,28.37,87.64,100.53,169384897,4.60132E+11,11062,11062
7/7/2022 8:00,29.43,82.59,100.54,169384897,4.60132E+11,11043,11043
7/7/2022 9:00,30.33,79.15,100.54,169384897,4.60132E+11,11267,11267
7/7/2022 10:00,30.89,77.16,100.5,169384897,4.60132E+11,11770,11770
7/7/2022 11:00,31.11,76.33,100.45,169384897,4.60132E+11,12105,12105
7/7/2022 12:00,30.96,76.76,100.38,169384897,4.60132E+11,12231,12231
7/7/2022 13:00,30.71,77.66,100.3,169384897,4.60132E+11,12296,12296
7/7/2022 14:00,30.4,79.53,100.23,169384897,4.60132E+11,12292,12292
7/7/2022 15:00,30.11,81.01,100.18,169384897,4.60132E+11,12200,12200
7/7/2022 16:00,29.85,82.2,100.15,169384897,4.60132E+11,11981,11981
7/7/2022 17:00,29.33,84.32,100.15,169384897,4.60132E+11,11709,11709
7/7/2022 18:00,28.24,90.5,100.18,169384897,4.60132E+11,11091,11091
7/7/2022 19:00,27.41,92.75,100.23,169384897,4.60132E+11,11844,11844
7/7/2022 20:00,26.99,93.92,100.28,169384897,4.60132E+11,13138,13138
7/7/2022 21:00,26.65,94.97,100.33,169384897,4.60132E+11,13619,13619
7/7/2022 22:00,26.33,96.28,100.38,169384897,4.60132E+11,13619,13619
7/7/2022 23:00,26.15,96.69,100.37,169384897,4.60132E+11,13619,13619
7/8/2022 0:00,26.06,96.85,100.29,169384897,4.60132E+11,12668,12668
7/8/2022 1:00,26.02,97,100.21,169384897,4.60132E+11,13071,13071
7/8/2022 2:00,26,97.17,100.17,169384897,4.60132E+11,12633,12633
7/8/2022 3:00,25.95,97.45,100.17,169384897,4.60132E+11,12387,12387
7/8/2022 4:00,25.86,97.7,100.17,169384897,4.60132E+11,12098,12098
7/8/2022 5:00,25.97,97.45,100.19,169384897,4.60132E+11,11887,11887
7/8/2022 6:00,26.77,95.35,100.21,169384897,4.60132E+11,10853,10853
7/8/2022 7:00,27.5,90.98,100.27,169384897,4.60132E+11,10348,10348
7/8/2022 8:00,28.5,85.73,100.34,169384897,4.60132E+11,10034,10034
7/8/2022 9:00,29.3,81.96,100.38,169384897,4.60132E+11,9692,9692
7/8/2022 10:00,29.86,79.89,100.39,169384897,4.60132E+11,9705,9705
7/8/2022 11:00,30.4,78.18,100.35,169384897,4.60132E+11,9864,9864
7/8/2022 12:00,30.74,77.29,100.27,169384897,4.60132E+11,10131,10131
7/8/2022 13:00,30.77,77.26,100.18,169384897,4.60132E+11,10859,10859
7/8/2022 14:00,30.61,78.06,100.1,169384897,4.60132E+11,10590,10590
7/8/2022 15:00,30.5,78.75,100.04,169384897,4.60132E+11,10898,10898
7/8/2022 16:00,30.25,80.32,99.99,169384897,4.60132E+11,10600,10600
7/8/2022 17:00,29.52,83.67,99.98,169384897,4.60132E+11,9990,9990
7/8/2022 18:00,28.19,90.76,100,169384897,4.60132E+11,9376,9376
7/8/2022 19:00,27.43,93.37,100.04,169384897,4.60132E+11,10538,10538
7/8/2022 20:00,27.07,94.63,100.1,169384897,4.60132E+11,12380,12380
7/8/2022 21:00,26.78,95.74,100.17,169384897,4.60132E+11,12785,12785
7/8/2022 22:00,26.57,96.65,100.21,169384897,4.60132E+11,12564,12564
7/8/2022 23:00,26.46,97.21,100.23,169384897,4.60132E+11,12843,12843
7/9/2022 0:00,26.31,97.52,100.22,169384897,4.60132E+11,12204,12204
7/9/2022 1:00,26.09,97.65,100.19,169384897,4.60132E+11,12204,12204
7/9/2022 2:00,25.79,97.95,100.16,169384897,4.60132E+11,11881,11881
7/9/2022 3:00,25.45,98.66,100.12,169384897,4.60132E+11,11555,11555
7/9/2022 4:00,25.29,98.66,100.12,169384897,4.60132E+11,11162,11162
7/9/2022 5:00,25.5,97.94,100.14,169384897,4.60132E+11,10798,10798
7/9/2022 6:00,26.46,95.03,100.18,169384897,4.60132E+11,9571,9571
7/9/2022 7:00,27.22,91.04,100.21,169384897,4.60132E+11,9199,9199
7/9/2022 8:00,28.12,86.11,100.24,169384897,4.60132E+11,9066,9066
7/9/2022 9:00,28.92,82.56,100.24,169384897,4.60132E+11,8857,8857
7/9/2022 10:00,29.66,79.42,100.21,169384897,4.60132E+11,8796,8796
7/9/2022 11:00,30.2,77.2,100.14,169384897,4.60132E+11,8991,8991
7/9/2022 12:00,30.52,75.77,100.06,169384897,4.60132E+11,9147,9147
7/9/2022 13:00,30.66,75.18,99.97,169384897,4.60132E+11,9641,9641
7/9/2022 14:00,30.63,76.09,99.88,169384897,4.60132E+11,10011,10011
7/9/2022 15:00,30.5,76.4,99.82,169384897,4.60132E+11,10245,10245
7/9/2022 16:00,30.05,77.99,99.78,169384897,4.60132E+11,10029,10029
7/9/2022 17:00,29.34,80.75,99.79,169384897,4.60132E+11,9451,9451
7/9/2022 18:00,27.89,89.13,99.84,169384897,4.60132E+11,8889,8889
7/9/2022 19:00,27.01,91.94,99.92,169384897,4.60132E+11,9799,9799
7/9/2022 20:00,26.66,93.67,100.01,169384897,4.60132E+11,11363,11363
7/9/2022 21:00,26.34,95.34,100.09,169384897,4.60132E+11,11760,11760
7/9/2022 22:00,26,96.98,100.12,169384897,4.60132E+11,11829,11829
7/9/2022 23:00,25.66,98.45,100.09,169384897,4.60132E+11,11929,11929
7/10/2022 0:00,25.41,99.06,100.06,169384897,4.60132E+11,12059,12059
7/10/2022 1:00,25.24,99.13,99.99,169384897,4.60132E+11,11594,11594
7/10/2022 2:00,25.12,99.01,99.95,169384897,4.60132E+11,11308,11308
7/10/2022 3:00,25.12,98.47,99.95,169384897,4.60132E+11,11031,11031
7/10/2022 4:00,25.21,97.77,99.97,169384897,4.60132E+11,10743,10743
7/10/2022 5:00,25.51,96.54,99.99,169384897,4.60132E+11,10510,10510
7/10/2022 6:00,26.55,94.06,100.02,169384897,4.60132E+11,9628,9628
7/10/2022 7:00,28.08,89.21,100.06,169384897,4.60132E+11,9361,9361
7/10/2022 8:00,29.55,84.54,100.1,169384897,4.60132E+11,8130,8130
7/10/2022 9:00,30.62,80.98,100.11,169384897,4.60132E+11,7802,7802
7/10/2022 10:00,31.35,77.97,100.09,169384897,4.60132E+11,7832,7832
7/10/2022 11:00,31.9,75.76,100.03,169384897,4.60132E+11,7889,7889
7/10/2022 12:00,32.24,74.33,99.96,169384897,4.60132E+11,8066,8066
7/10/2022 13:00,32.36,73.64,99.88,169384897,4.60132E+11,8371,8371
7/10/2022 14:00,32.28,73.73,99.81,169384897,4.60132E+11,8736,8736
7/10/2022 15:00,31.91,75.03,99.78,169384897,4.60132E+11,9158,9158
7/10/2022 16:00,31.01,79.07,99.78,169384897,4.60132E+11,9333,9333
7/10/2022 17:00,29.88,84.76,99.82,169384897,4.60132E+11,9321,9321
7/10/2022 18:00,28.49,90.74,99.89,169384897,4.60132E+11,9172,9172
7/10/2022 19:00,27.7,92.69,99.97,169384897,4.60132E+11,10078,10078
7/10/2022 20:00,27.2,94.04,100.05,169384897,4.60132E+11,11498,11498
7/10/2022 21:00,26.81,95.24,100.1,169384897,4.60132E+11,12102,12102
7/10/2022 22:00,26.52,96.15,100.14,169384897,4.60132E+11,12206,12206
7/10/2022 23:00,26.34,96.57,100.13,169384897,4.60132E+11,12264,12264
7/11/2022 0:00,26.21,96.73,100.1,169384897,4.60132E+11,11368,11368
7/11/2022 1:00,26.03,96.98,100.06,169384897,4.60132E+11,11535,11535
7/11/2022 2:00,25.86,97.15,100.04,169384897,4.60132E+11,11274,11274
7/11/2022 3:00,25.73,97.28,100.04,169384897,4.60132E+11,11037,11037
7/11/2022 4:00,25.68,97.17,100.07,169384897,4.60132E+11,10871,10871
7/11/2022 5:00,25.81,96.7,100.11,169384897,4.60132E+11,10671,10671
7/11/2022 6:00,26.53,94.67,100.16,169384897,4.60132E+11,9880,9880
7/11/2022 7:00,27.4,91.11,100.21,169384897,4.60132E+11,9518,9518
7/11/2022 8:00,28.08,87.39,100.24,169384897,4.60132E+11,9096,9096
7/11/2022 9:00,28.52,84.96,100.27,169384897,4.60132E+11,8756,8756
7/11/2022 10:00,28.95,82.82,100.26,169384897,4.60132E+11,8775,8775
7/11/2022 11:00,29.43,80.56,100.22,169384897,4.60132E+11,8730,8730
7/11/2022 12:00,30,78.39,100.15,169384897,4.60132E+11,8845,8845
7/11/2022 13:00,30.54,76.62,100.06,169384897,4.60132E+11,9207,9207
7/11/2022 14:00,30.76,76.03,99.98,169384897,4.60132E+11,9623,9623
7/11/2022 15:00,30.63,76.66,99.93,169384897,4.60132E+11,9644,9644
7/11/2022 16:00,30.16,79.25,99.91,169384897,4.60132E+11,9599,9599
7/11/2022 17:00,29.35,84.88,99.93,169384897,4.60132E+11,9109,9109
7/11/2022 18:00,28.15,91.49,99.99,169384897,4.60132E+11,8558,8558
7/11/2022 19:00,27.48,94.23,100.06,169384897,4.60132E+11,9342,9342
7/11/2022 20:00,27.16,95.27,100.15,169384897,4.60132E+11,11254,11254
7/11/2022 21:00,26.84,96.03,100.22,169384897,4.60132E+11,11800,11800
7/11/2022 22:00,26.48,96.73,100.22,169384897,4.60132E+11,11675,11675
7/11/2022 23:00,26.14,97.44,100.18,169384897,4.60132E+11,11847,11847
7/12/2022 0:00,25.89,97.72,100.13,169384897,4.60132E+11,12118,12118
7/12/2022 1:00,25.73,97.71,100.09,169384897,4.60132E+11,11412,11412
7/12/2022 2:00,25.69,97.35,100.07,169384897,4.60132E+11,11078,11078
7/12/2022 3:00,25.65,97.1,100.07,169384897,4.60132E+11,10826,10826
7/12/2022 4:00,25.55,97.11,100.07,169384897,4.60132E+11,10531,10531
7/12/2022 5:00,25.66,96.6,100.1,169384897,4.60132E+11,10313,10313
7/12/2022 6:00,26.6,93.72,100.14,169384897,4.60132E+11,9625,9625
7/12/2022 7:00,27.84,88.17,100.16,169384897,4.60132E+11,9355,9355
7/12/2022 8:00,29.11,82.57,100.17,169384897,4.60132E+11,9175,9175
7/12/2022 9:00,30.19,78.39,100.16,169384897,4.60132E+11,9101,9101
